Year;Code;1.a.2 health-expenditure-government-expenditure;2.3.1 agriculture-value-added-per-worker-wdi;3.8.1 healthcare-access-and-quality-index;4.3.1 gross-enrollment-ratio-in-tertiary-education;5.5.1 seats-held-by-women-in-national-parliament;6.4.1 water-productivity;7.2.1 renewables-share-final-energy;7.3.1 energy-intensity-of-economie;8.1.1 gdp-per-capita-worldbank;9.2.2 industry-share-of-total-emplyoment;9.4.1 cco2-intensity;9.5.2 researchers-in-rd-per-million-people;11.6.2 PM25-air-pollution;12.2.2 domestic-material-consumption-per-capita;12.5.1 municipal-waste-recycled;13.2.1 co-emissions-per-capita;15.1.1 forest-area-as-share-of-land-area;16.1.1 intentional-homicides-per-100000-people
2012;THA;13.6684916729771;2332.83970921591;;51.5691604614258;15.8;6.4369734448753;23.2898203537994;1.4982801717549674;15424.5442688037;20.96;0.282314032;;31.5253146391928;11.93012;;3.982760319;39.28086280804087;4.8985811642
2013;THA;12.7809932257373;2532.52292546928;;51.3787994384766;15.8;;22.9436074588218;1.5689103593044502;15767.3608137962;20.382;0.309933626;;31.1747236421131;11.99474;;4.197941698;39.27616512360782;4.2468565961
2014;THA;13.2826215883159;2998.25863502439;;52.50537109375;6.09137055837564;;24.0957260406663;1.543471920381321;15854.1318583817;22.786;0.309044498;973.998474121094;29.3646411417554;11.95135;;4.091151463;39.27146743917478;3.8706143485
2015;THA;;2956.26700691969;70.8;;6.09137055837564;;22.8630701280756;1.5033229394389898;16285.3865749723;22.427;0.303962557;;27.3445669175507;12.17955;;4.122725795;39.26676975474172;3.4737927802
2016;THA;;2797.80746377302;;;6.09137055837564;;;;16782.0986705337;22.427;0.292832375;;26.2580546688876;12.45428;;4.084394093;39.193172698623975;3.2317784062
2017;THA;;3011.23776312764;;;4.8;7.41820435436972;;;17422.9523512059;22.693;;;26.2567265583447;12.73327;;4.137206199;39.11957564250621;2.5820036484
2018;THA;;;;;5.28455284552846;;;;18095.7365704368;;;;;;;4.212320606;39.04597858638847;
2019;THA;;;;;16.2;;;;18453.4698218155;;;;;;;4.140403685;38.9723815302707;
2020;THA;;;;;15.7464212678937;;;;17286.866606887;;;;;;;;38.89878447415295;
2000;TLS;11.61596958;1341.27275363882;38.2;;;;;;2328.30466726771;2.113;;;23.501297460759;1.05762;;;63.82649630127774;
2001;TLS;11.61596958;1486.07523697963;;;;;;;2658.28584355599;2.225;;;;0.97411;;;63.73234700739745;
2002;TLS;11.61596958;1473.82520644051;;8.87475967407227;26.1363636363636;;48.2527429167833;0.8091856143618904;2422.41191237934;2.592;;;;1.06434;;0.174665222;63.63819771351714;
2003;TLS;9.83941606;1341.70144718019;;;26.1363636363636;;47.8469302568436;0.8159987542493617;2308.47500590139;1.881;;;;0.91869;;0.170238648;63.54404841963686;
2004;TLS;10.07782101;1280.4812496252;;;25.2873563218391;;44.0371918164472;0.8426727287650966;2258.61735145946;1.647;;;;3.69199;;0.180938272;63.44989912575656;2.3665253954
2005;TLS;10.49085659;1321.62948089626;42.6;;25.2873563218391;;43.6063888279579;0.7825171373677147;2272.4450564684;1.642;;;23.2531613073674;5.67878;;0.176755779;63.35574983187626;4.6225116316
2006;TLS;6.36503067;1334.35720815917;;;25.2873563218391;;41.9031695837125;0.8273768179696861;2133.4547600223;1.65;;;;5.77665;;0.176708661;63.26160053799597;4.820761149
2007;TLS;2.23634053;1376.14402179772;;;29.2307692307692;0.561323951838184;41.8785918700571;0.7489019159320952;2306.41101394079;1.624;;;;4.50212;;0.176833977;63.16745124411567;5.9823155035
2008;TLS;5.6995247;1524.26853038018;;;29.2307692307692;;39.5877642973868;0.6913115465087587;2521.54049194018;1.631;;;;5.50143;;0.191014218;63.073301950235376;3.3161902091
2009;TLS;4.77893691;1699.73217848688;;16.6039600372314;29.2307692307692;;36.7821913183866;0.6567021134806678;2724.74814544794;1.568;;;;5.51837;;0.211515829;62.97915265635508;2.978722612
2010;TLS;4.54365603;1837.8099322812;48.4;18.1497097015381;29.2307692307692;;34.6892292914252;0.612072697326455;2930.05449067477;1.495;;;23.4923960392012;8.69123;;0.214347349;62.88500336247478;3.5664740466
2011;TLS;2.38109869;1701.78004149484;;;32.3076923076923;;32.7110775129992;0.5696129147738868;3045.45796048743;1.437;;;23.7567186728767;4.3883;;0.220564241;62.79085406859449;
2012;TLS;2.07413121;2060.39410244352;;;38.4615384615385;0.844027487051325;25.5129899435959;0.6071894577068832;3172.27931106179;1.579;;;22.466623820335;7.51211;;0.258711386;62.696704774714185;
2013;TLS;2.87130666;2034.0091842038;;;38.4615384615385;;21.5416275593252;0.8295748597875403;3182.52504069094;1.741;;;21.9646230247835;8.11166;;0.384513443;62.602555480833885;
2014;TLS;2.44389789;1998.08405491847;;;38.4615384615385;;18.4224883739056;0.8333703962114865;3264.56251049459;1.784;;;20.4501004719774;7.97993;;0.43693356;62.5084061869536;
2015;TLS;;1915.7262469015;51.6;;38.4615384615385;;18.2236892844473;;3297.88916309166;1.767;;;20.6231867102188;7.88797;;0.419705686;62.41425689307331;4.0959830945
2016;TLS;;3047.49194700672;;;38.4615384615385;;;;3344.57088351568;2.021;;;20.0179026487465;7.80063;;0.405775226;62.32010759919301;
2017;TLS;;;;;32.3076923076923;0.918340663724863;;;3145.4831207097;2.04;;;19.2572091668723;7.71733;;0.400888174;62.22595830531271;
2018;TLS;;;;;33.8461538461538;;;;3051.66811727864;;;;;;;0.410427445;62.131809011432416;
2019;TLS;;;;;38.4615384615385;;;;3552.59699769392;;;;;;;0.428809745;62.03765971755212;
2020;TLS;;;;;38.4615384615385;;;;3181.13718760249;;;;;;;;61.94351042367183;
2000;TGO;7.68778982;1082.50665714942;36.9;;4.93827160493827;;77.112078462034;3.8675675692812193;1700.44139725969;8.15;0.22991476;;37.6858556816475;3.17264;;0.27038424;23.32164000735429;
2001;TGO;7.68778982;1077.75928153224;;;4.93827160493827;;82.0598102196351;3.922233204345026;1667.65380908029;8.145;0.199548181;;;3.26481;;0.228898479;23.26722927008641;
2002;TGO;6.91624224;1033.7809370725;;;4.93827160493827;17.0403146587818;78.6685196042557;4.099386743333188;1686.66834488322;8.223;0.213426664;;;3.47514;;0.254468155;23.21281853281853;
2003;TGO;9.52865011;1022.75291608326;;;7.40740740740741;;74.793237774312;4.124761832170632;1754.90580363631;8.241;0.301604076;26.877420425415;;2.52887;;0.338535172;23.15840779555065;
2004;TGO;10.14104569;1025.84337089441;;;6.17283950617284;;76.1420829580759;4.081733094636419;1694.1458869496;8.14;0.280650029;25.236930847168;;2.66427;;0.318933614;23.103997058282776;
2005;TGO;9.83884789;1068.43896636962;40.1;;7.40740740740741;;77.2243322108973;4.111654209560347;1573.68375172638;8.208;0.268725032;33.3439788818359;31.3915456712186;2.34857;;0.306769601;23.049586321014893;
2006;TGO;10.64857868;1015.29067183076;;5.01921987533569;8.64197530864197;;79.659536905099;3.9432584941423;1572.99505010347;8.633;0.225410347;23.7257194519043;;2.98612;;0.260368905;22.995175583747013;
2007;TGO;10.5753936;1020.82989845883;;5.66814994812012;11.1111111111111;13.1979658278577;79.9393557376466;4.001882210253374;1513.16116257616;8.654;0.223142004;36.669750213623;;2.5961;;0.256208108;22.94076484647913;
2008;TGO;13.51148417;1118.61708461402;;;11.1111111111111;;76.521934003157;4.081456894439793;1532.42397607229;8.452;0.218784277;;;3.66772;;0.250333388;22.88635410921125;
2009;TGO;15.42982661;869.695347016814;;;11.1111111111111;;63.3977105859083;4.79582381992596;1573.97067330865;8.48;0.359598005;;;3.17846;;0.438463926;22.83194337194337;
2010;TGO;8.59712873;889.987320796878;41.8;9.12751007080078;11.1111111111111;;65.8254206325466;4.610976015735612;1625.54544570615;8.606;0.319856945;34.4711494445801;30.5229444712416;3.28065;;0.404188415;22.77753263467549;
2011;TGO;6.95214039;948.276330764597;;10.1580095291138;11.1111111111111;;69.1568611838379;4.421600936365198;1683.85626303502;8.608;0.301341497;34.6122207641602;30.8548062654159;4.01447;;0.379611886;22.72311086596801;
2012;TGO;7.37698275;913.5960854009;;10.3214597702026;11.1111111111111;17.4334095622765;72.7374188531909;4.204548389600716;1746.93126200355;8.412;0.256686908;35.9346389770508;31.369209585774;4.22321;;0.327078388;22.66868909726053;
2013;TGO;8.41071444;917.401293187409;;10.0421895980835;15.3846153846154;;72.3995414041368;4.15267308171992;1805.48891920368;8.424;0.20866738;;29.5659277539709;3.92414;;0.306073616;22.61426732855304;
2014;TGO;7.84732305;1013.46513339085;;10.1176204681396;17.5824175824176;;72.1615065976613;4.061252772670869;1863.28189425443;8.454;0.2109884;38.1705894470215;28.9362914635165;4.19178;;0.313541328;22.55984555984556;
2015;TGO;;994.676267372088;44.3;;17.5824175824176;;71.2646671412409;3.9831494827115095;1920.46930701736;8.634;0.240030793;;38.3568210142304;4.18146;;0.366849652;22.50542379113808;
2016;TGO;;1058.06893939805;;;17.5824175824176;;;;1976.80779349156;8.698;0.263580173;;37.0511073380212;4.16381;;0.412457523;22.45100202243059;
2017;TGO;;1138.01615126652;;;17.5824175824176;22.8222461597677;;;2012.24069260973;8.743;;;35.7313356081261;4.14608;;0.396099766;22.396580253723112;
2018;TGO;;;;;17.5824175824176;;;;2061.33417572853;;;;;;;0.401483458;22.342158485015627;
2019;TGO;;;;;16.4835164835165;;;;2121.89991847011;;;;;;;0.403542935;22.287736716308142;
2020;TGO;;;;;18.6813186813187;;;;2107.87726149934;;;;;;;;22.23331494760066;
2000;TON;15.38335647;6074.99805531067;57.3;4.85688018798828;0.0;;2.4767297539479;0.9015352245416222;5034.41516562787;31.337;;;12.7985712702709;3.40396;;0.972081633;12.430555555555554;1.0208039852
2001;TON;17.95577057;6054.36518935781;;4.16781997680664;0.0;;2.6995079473865;0.8025621793598521;5195.57261088469;31.004;;;;3.49801;;0.897306122;12.430555555555554;6.0924839057
2002;TON;16.86795641;6103.54529785956;;5.57621002197266;;;2.47738889459776;0.8208617440049671;5417.69313740651;30.695;;;;3.49392;;1.036282828;12.430555555555554;6.0591983681
2003;TON;19.95755772;6085.12315946739;;6.34859991073608;0.0;;2.01277837319618;0.9898091482879076;5511.12392625902;30.569;;;;3.58872;;1.17248;12.430555555555554;6.0246407808
2004;TON;18.52876267;5942.24500096809;;;0.0;;2.14845252942469;0.9308929799737604;5344.83217437842;30.299;;;;3.66364;;1.0992;12.430555555555554;1.9957291396
2005;TON;26.59424455;5841.53382945996;58.4;;3.44827586206897;;2.17045401974584;0.9145645555361565;5312.37415216318;29.987;;;13.1791393055228;3.6315;;1.124594059;12.430555555555554;3.9640068181
2006;TON;17.40767927;5354.49922243077;;;3.33333333333333;;1.86699476730791;1.058789743735837;5262.44445083749;29.38;;;;4.22043;;1.257254902;12.430555555555554;7.8651906326
2007;TON;19.03571184;5147.06274074365;;;3.33333333333333;;2.17068324811044;0.99028752969524;5232.3167095605;29.686;;;;6.03241;;1.102757282;12.430555555555554;0.97487740917
2008;TON;16.79265566;4961.62656735437;;;3.125;;1.98854437235478;1.0264433927154462;5438.07785405326;28.634;;;;6.26179;;1.173902913;12.430555555555554;3.8690706492
2009;TON;12.63517205;4915.96403443609;;;3.125;;1.81749318669195;1.098088031451731;5129.8913098852;28.956;;;;20.69213;;1.268307692;12.430555555555554;7.6999335881
2010;TON;13.02621743;4963.64445920892;60.1;;0.0;;1.0078707100095;0.9000157821796247;5166.93205439861;29.72;;;13.5319483912831;11.99299;;1.127384615;12.430555555555554;0.96171415932
2011;TON;10.58175559;5092.05104199047;;;3.57142857142857;;1.13501745260503;0.8122189636423984;5541.77196044234;30.001;;;13.5170884031082;10.43185;;0.986461538;12.430555555555554;1.9312848838
2012;TON;14.13481481;5149.12182889762;;;3.57142857142857;;1.14695786061368;0.8155653229894476;5632.09161877784;29.955;;;12.4381711052992;12.90668;;1.03161165;12.430555555555554;0.97336863417
2013;TON;13.70598592;5133.01011695795;;;3.57142857142857;;1.57564945527512;0.8730281947311527;5703.41989710407;28.453;;;12.1477133941036;16.69126;;1.113568627;12.430555555555554;
2014;TON;13.49921103;5339.2403499055;;;0.0;;1.69762930874545;0.8532855272958952;5861.464132687;27.876;;;12.0576399597663;14.34554;;1.124594059;12.430555555555554;
2015;TON;;5267.45789676741;62.1;;0.0;;1.87975158224647;0.8412712642015063;5944.4526863595;27.942;;;11.3129678224807;15.22833;;1.197148515;12.430555555555554;
2016;TON;;5483.38360179299;;;0.0;;;;6312.32630161575;28.082;;;10.9514237639018;16.07686;;1.26970297;12.430555555555554;
2017;TON;;;;;7.69230769230769;;;;6467.12427796495;28.243;;;10.7854788558585;16.89155;;1.544627451;12.430555555555554;
2018;TON;;;;;7.40740740740741;;;;6411.28936778647;;;;;;;1.597524272;12.430555555555554;
2019;TON;;;;;7.40740740740741;;;;6378.1283460138;;;;;;;1.685615385;12.430555555555554;
2020;TON;;;;;7.40740740740741;;;;;;;;;;;;12.430555555555554;
2000;TTO;6.77273647;4796.51473823403;55.8;6.06038999557495;;;0.759098479125078;4.976803397595006;16939.5254674584;29.562;1.524532469;;28.7940609951208;12.45584;;19.09317206;46.13060428849903;9.4700033697
2001;TTO;7.4513382;4648.36804964441;;6.43570995330811;11.1111111111111;;0.682711082296641;5.33543497707404;17583.6537225067;29.826;1.817895844;;;11.65599;;20.88836321;46.04795321637427;11.874551264
2002;TTO;9.61042312;5633.68479543682;;8.70300960540771;19.4444444444444;42.7155298422104;0.635677592440345;5.378808156897945;18896.2544299585;29.273;1.848833229;;;12.72265;;22.38884338;45.96530214424951;13.388557872
2003;TTO;8.8965217;5400.82441636044;;8.77738952636719;19.4444444444444;;0.600807138826108;5.256386116551835;21518.0104708623;30.007;1.613331473;;;15.30466;;25.11719548;45.88265107212475;17.840949107
2004;TTO;9.14726666;4275.60581028503;;11.9511699676514;19.4444444444444;;0.625189962610916;5.111440460359514;23110.7517040813;31.757;1.465236438;;;13.60508;;25.25133721;45.8;20.153242153
2005;TTO;9.63768116;4183.0387628958;58.6;;19.4444444444444;;0.530753107327216;5.52561177498444;24424.857914511;32.792;1.404652767;;29.525935401255;17.79054;;29.27700463;45.71734892787524;29.772533218
2006;TTO;6.91165474;3598.21614278872;;;19.4444444444444;;0.619433147242041;5.445968785055182;27522.3703712998;32.248;1.356937381;;;19.7516;;32.55110437;45.63469785575049;28.482548106
2007;TTO;8.28260144;5008.34962103157;;;26.8292682926829;68.207501593544;0.365885963253604;5.529499155453508;28700.8829937237;33.111;1.311249315;;;22.19482;;34.58380505;45.55204678362573;29.88268562
2008;TTO;8.97756555;5274.73854060457;;;26.8292682926829;;0.363114191729309;5.192605828126479;29538.9110681988;33.721;1.085662689;;;19.48014;;33.55772831;45.46939571150097;41.614395081
2009;TTO;8.77777754;3552.21697010483;;;26.8292682926829;;0.400455155948103;5.490079149553168;28103.2689912234;33.211;1.569213233;;;17.90926;;33.47413399;45.38674463937622;38.382310524
2010;TTO;8.33387928;4948.83545011138;60.5;;28.5714285714286;;0.33434964514866;5.874396834999459;28879.2873679678;33.652;1.487475658;;28.7041862577357;18.28102;;35.36039006;45.30409356725146;35.613608163
2011;TTO;7.42372508;4709.35848049375;;;28.5714285714286;;0.359608806591007;5.779384267439855;28621.106512477;31.934;1.278970145;;29.8516248658623;19.09656;;34.93916018;45.2214424951267;26.343756081
2012;TTO;7.75871352;4220.49629032123;;;28.5714285714286;66.5475765594134;0.324047642802149;5.558324055975022;28798.4969953552;31.594;1.224282669;;27.9425046745525;18.9748;;33.87059926;45.13879142300195;28.256695721
2013;TTO;8.05044948;4074.81808462472;;;28.5714285714286;;0.309722805715422;5.563354809306871;29247.0103539105;31.513;1.184852753;;27.1587390137481;19.33373;;33.40895273;45.05614035087719;30.065568055
2014;TTO;8.17159314;3876.8952838337;;;28.5714285714286;;0.280380127538186;5.31712227512239;28796.559068824;31.472;1.220140297;;24.8558422647213;19.46854;;34.02701322;44.973489278752446;29.728327132
2015;TTO;;4787.3121993672;62.1;;30.952380952381;;0.284205763881456;5.302524169719998;29053.3347831462;31.353;1.195258027;;24.8980769004058;18.87286;;32.93504891;44.89083820662768;30.649506835
2016;TTO;;3986.50580876122;;;30.952380952381;;;;27281.8582564754;31.538;1.118249272;;24.2304806866786;19.38148;;29.06535922;44.80896686159844;
2017;TTO;;4009.95739278914;;;30.952380952381;62.6489836918741;;;26342.6166624768;31.552;;;24.1085684320503;19.89901;;28.87848049;44.7270955165692;
2018;TTO;;;;;30.952380952381;;;;26250.3722429394;;;;;;;27.24141799;44.64522417153996;
2019;TTO;;;;;30.952380952381;;;;25827.8850703571;;;;;;;27.14257204;44.56335282651072;
2020;TTO;;;;;26.1904761904762;;;;23728.1586459056;;;;;;;;44.48148148148148;
2000;TUN;11.96077113;4530.23066470229;61.4;19.2332706451416;11.5384615384615;;14.2347808319166;1.1511337132234507;7329.34512574055;29.397;0.244991817;;35.6025268301478;7.70098;;2.026197363;4.298725540679712;
2001;TUN;11.41057662;4464.38482789259;;21.7306308746338;11.5384615384615;;14.2199978559053;1.1705443374509208;7541.12059690389;29.693;0.252066068;;;8.03884;;2.09774076;4.311328527291452;
2002;TUN;11.1993298;4058.09704817545;;23.3233394622803;11.5384615384615;10.8528881973887;14.5466867405835;1.170623359387255;7580.98650292648;29.267;0.256040372;;;7.88264;;2.082730017;4.323931513903193;
2003;TUN;11.65159534;4709.41445961606;;27.5021705627441;11.5384615384615;;14.126455125141;1.148661662237464;7878.39754468431;28.741;0.255301811;;;8.09692;;2.10411815;4.336534500514933;
2004;TUN;12.02458825;5375.40636517593;;29.9546394348145;22.7513227513228;;13.9206085020126;1.1398481139448506;8305.37799464615;28.632;0.261636119;;;8.00241;;2.187844841;4.349137487126674;1.9456654465
2005;TUN;11.87803623;4931.1951831109;64.5;31.824779510498;22.7513227513228;;14.1772481751423;1.0821431550755345;8523.08877705473;28.554;0.25680075;;33.5574475643055;7.88811;;2.203293262;4.361740473738414;2.5725310282
2006;TUN;12.45510324;5301.16712235895;;32.4990882873535;22.7513227513228;;14.3201218325413;1.082300870821432;8887.01197770659;28.569;0.245075724;;;7.86379;;2.215713459;4.374343460350155;2.4408866751
2007;TUN;12.43130648;5464.13987679556;;32.7113914489746;22.7513227513228;13.6670289466097;14.3219268302142;1.0475177797720034;9388.0218478377;28.984;0.240821359;1088.48510742188;;7.71979;;2.29833673;4.386946446961895;2.649269088
2008;TUN;12.29305352;5770.94427306699;;33.7112998962402;22.7513227513228;;14.6092881228041;1.0480822342226;9682.79037239872;29.603;0.233975212;1218.18688964844;;7.93693;;2.336606683;4.399549433573634;2.6885785821
2009;TUN;14.18354583;6192.66478402509;;34.8592910766602;27.5700934579439;;16.0699931660779;0.9880933197286624;9872.0103338366;28.452;0.227304738;1491.03601074219;;8.18806;;2.310621984;4.412152420185376;2.422643796
2010;TUN;15.66129597;5656.24761301058;67.4;35.1651496887207;27.5700934579439;;12.6878398397828;1.0717330375549332;10113.3703487395;29.385;0.239845407;1384.22143554688;35.5454885925227;9.21605;;2.548427927;4.424755406797116;2.6891717116
2011;TUN;14.64478116;7066.51790137925;;34.8273811340332;26.7281105990783;;13.3276231857098;1.0479032045975627;9820.96350894605;29.984;0.229948937;1429.14636230469;33.868352123867;8.72329;;2.376124744;4.4346035015448;
2012;TUN;14.16313675;6926.20808904259;;35.1769981384277;26.7281105990783;12.9399142941036;13.0844089314863;1.0548613469730248;10123.4296627362;29.872;0.228751365;1622.76171875;32.8158055685594;9.04019;;2.425224209;4.444451596292482;3.0607561008
2013;TUN;14.16313675;7224.44897811444;;34.1435317993164;26.7281105990783;;13.24921424997;1.0481115796006153;10308.3833959896;29.598;0.235662289;1792.52465820313;35.6541446567615;9.04576;;2.452798411;4.454299691040164;
2014;TUN;14.16313675;7692.83279970816;;34.5836715698242;31.3364055299539;;12.9336297100125;1.028153845969913;10498.849670465;29.577;0.24044875;1803.20959472656;34.6920588293701;9.13587;;2.521201754;4.464147785787848;
2015;TUN;;9668.47460492675;70.1;;31.3364055299539;;12.5623503533853;1.0487214618735097;10510.3303060416;29.5;0.250210427;;36.3042493154485;9.18107;;2.618481216;4.473995880535531;
2016;TUN;;8526.3368254124;;;31.3364055299539;;;;10524.9135954983;29.451;0.24583172;;38.4504907656484;9.24422;;2.566183917;4.483843975283213;
2017;TUN;;8678.92391327706;;;31.3364055299539;10.4153772787222;;;10605.2948839809;29.426;;;37.6559937453942;9.30671;;2.590748797;4.493692070030896;
